ts_code,trade_date,high,low,close
000985.CSI,20170227,4929.1588,4886.8979,4891.9059
000985.CSI,20170224,4930.3401,4903.5092,4930.0642
000985.CSI,20170223,4937.8544,4898.6979,4923.2998
000985.CSI,20170222,4935.3137,4908.1663,4935.1915
000985.CSI,20170221,4918.6043,4887.8728,4918.3583
000985.CSI,20170220,4888.7356,4829.9559,4888.0955
000985.CSI,20170217,4878.9287,4827.9337,4831.8405
000985.CSI,20170216,4867.6388,4830.8727,4867.2191
000985.CSI,20170215,4880.9322,4829.3938,4836.7627
000985.CSI,20170214,4874.8089,4853.8338,4870.5817
000985.CSI,20170213,4873.2864,4842.2628,4872.1071
000985.CSI,20170210,4855.5912,4830.3826,4842.2997
000985.CSI,20170209,4837.2484,4802.009,4835.2602
000985.CSI,20170208,4806.99,4749.9507,4806.6914
000985.CSI,20170207,4788.1306,4756.4777,4778.2847
000985.CSI,20170206,4780.8536,4741.0084,4780.5005
000985.CSI,20170203,4776.4044,4739.6592,4748.2135
000985.CSI,20170126,4772.9084,4748.9772,4770.4328
000985.CSI,20170125,4749.8725,4721.2425,4746.1193
000985.CSI,20170124,4742.2038,4724.4291,4732.8994
000985.CSI,20170123,4755.4229,4716.8997,4741.0166
000985.CSI,20170120,4716.992,4651.7566,4711.3067
000985.CSI,20170119,4681.2994,4648.969,4656.8169
000985.CSI,20170118,4695.6619,4655.7865,4675.0285
000985.CSI,20170117,4675.7757,4590.5149,4675.6049
000985.CSI,20170116,4730.2147,4542.996,4645.3297
000985.CSI,20170113,4791.439,4734.52,4741.0786
000985.CSI,20170112,4827.3016,4779.1103,4782.3159
000985.CSI,20170111,4869.4843,4817.659,4818.1154
000985.CSI,20170110,4883.0935,4859.1703,4861.7697
000985.CSI,20170109,4875.715,4839.9172,4875.4268
000985.CSI,20170106,4880.0221,4849.7775,4850.9355
000985.CSI,20170105,4890.7338,4874.0373,4881.3478
000985.CSI,20170104,4880.3748,4828.4182,4879.9918
000985.CSI,20170103,4831.903,4792.7822,4831.6894
000985.CSI,20161230,4796.0857,4770.7241,4786.9772
000985.CSI,20161229,4803.2279,4768.0659,4777.2981
000985.CSI,20161228,4812.1054,4778.3,4788.6177
000985.CSI,20161227,4821.5628,4801.0336,4806.4068
000985.CSI,20161226,4806.306,4722.7018,4806.2125
000985.CSI,20161223,4833.4629,4780.0872,4786.6131
000985.CSI,20161222,4841.0158,4815.2229,4834.7965
000985.CSI,20161221,4838.8127,4805.6517,4838.251
000985.CSI,20161220,4813.1377,4775.5053,4799.1285
000985.CSI,20161219,4826.9002,4805.6702,4815.7301
000985.CSI,20161216,4834.825,4792.2606,4827.3542
000985.CSI,20161215,4830.7558,4774.7067,4799.2753
000985.CSI,20161214,4845.9158,4788.3992,4798.5026
000985.CSI,20161213,4842.9513,4766.9184,4829.2446
000985.CSI,20161212,5004.4622,4815.3333,4818.2879
000985.CSI,20161209,5024.9809,4990.6327,5006.607
000985.CSI,20161208,5024.73,4996.1323,5000.3129
000985.CSI,20161207,5018.5069,4966.8811,5018.4281
000985.CSI,20161206,4995.3511,4973.9785,4977.1688
000985.CSI,20161205,5007.7541,4961.3723,4977.0288
000985.CSI,20161202,5097.5901,5026.9396,5030.2717
000985.CSI,20161201,5105.4744,5074.858,5100.0525
000985.CSI,20161130,5092.6338,5054.7968,5068.8671
000985.CSI,20161129,5132.6429,5088.9179,5094.9903
000985.CSI,20161128,5125.2476,5099.9336,5107.0204
000985.CSI,20161125,5096.934,5006.2678,5096.934
000985.CSI,20161124,5098.3816,5058.3529,5069.8288
000985.CSI,20161123,5105.8208,5062.8956,5074.3253
000985.CSI,20161122,5087.2111,5049.1152,5086.5149
000985.CSI,20161121,5063.9473,5016.9496,5044.8991
000985.CSI,20161118,5052.4419,5015.5571,5022.1615
000985.CSI,20161117,5049.9387,5014.3551,5044.1441
000985.CSI,20161116,5057.7079,5036.4901,5047.2314
000985.CSI,20161115,5044.5939,5015.6271,5044.4789
000985.CSI,20161114,5045.3161,4999.9365,5030.263
000985.CSI,20161111,5014.5241,4971.2962,5012.472
000985.CSI,20161110,4982.3179,4952.0412,4980.2403
000985.CSI,20161109,4952.7887,4863.9502,4918.4507
000985.CSI,20161108,4961.07,4930.4699,4949.2958
000985.CSI,20161107,4933.9852,4903.0781,4923.6553
000985.CSI,20161104,4952.5086,4910.3842,4919.6243
000985.CSI,20161103,4958.5778,4883.3165,4934.2516
000985.CSI,20161102,4930.4536,4894.6011,4897.7383
000985.CSI,20161101,4931.7654,4887.1838,4931.7585
000985.CSI,20161031,4892.7274,4855.2472,4887.2395
000985.CSI,20161028,4941.751,4888.7084,4890.5454
000985.CSI,20161027,4924.781,4901.8398,4920.9931
000985.CSI,20161026,4946.3066,4916.7924,4928.1488
000985.CSI,20161025,4947.8047,4931.9453,4947.8047
000985.CSI,20161024,4947.6257,4885.5534,4935.4358
000985.CSI,20161021,4907.0849,4850.7903,4887.9086
000985.CSI,20161020,4901.1293,4879.6991,4895.3291
000985.CSI,20161019,4907.7696,4874.2174,4886.1995
000985.CSI,20161018,4892.0773,4817.03,4892.0259
000985.CSI,20161017,4874.1182,4810.8527,4822.9898
000985.CSI,20161014,4867.1302,4832.2462,4865.1669
000985.CSI,20161013,4877.6498,4854.0158,4868.1079
000985.CSI,20161012,4862.7186,4842.2796,4862.1479
000985.CSI,20161011,4864.8339,4834.885,4864.4438
000985.CSI,20161010,4837.6817,4769.1336,4837.6447
000985.CSI,20160930,4765.1384,4731.1817,4757.4047
000985.CSI,20160929,4756.0073,4725.266,4738.0113
000985.CSI,20160928,4734.221,4714.532,4720.9913
000985.CSI,20160927,4730.5014,4676.4805,4730.5014
000985.CSI,20160926,4781.193,4699.2484,4699.2484
000985.CSI,20160923,4816.3332,4790.4957,4790.9012
000985.CSI,20160922,4826.5547,4799.2428,4810.0813
000985.CSI,20160921,4789.1166,4765.4227,4779.2139
000985.CSI,20160920,4774.8225,4756.4036,4768.6168
000985.CSI,20160919,4772.4058,4733.5764,4772.1754
000985.CSI,20160914,4751.1651,4713.959,4726.5048
000985.CSI,20160913,4761.7929,4727.4105,4753.8951
000985.CSI,20160912,4785.7603,4720.0958,4735.6199
000985.CSI,20160909,4895.0671,4852.0577,4852.0685
000985.CSI,20160908,4885.65,4859.5001,4883.979
000985.CSI,20160907,4899.151,4867.6039,4873.107
000985.CSI,20160906,4874.084,4783.636,4873.5706
000985.CSI,20160905,4840.2098,4805.9091,4817.0798
000985.CSI,20160902,4822.3661,4773.3867,4799.6202
000985.CSI,20160901,4845.4789,4802.7835,4803.1427
000985.CSI,20160831,4845.2202,4806.0898,4839.9956
000985.CSI,20160830,4849.9772,4818.5566,4827.8106
000985.CSI,20160829,4835.2665,4805.3777,4824.8001
000985.CSI,20160826,4850.7433,4807.957,4817.5706
000985.CSI,20160825,4815.3628,4758.0529,4807.9962
000985.CSI,20160824,4859.8027,4828.0824,4839.6235
000985.CSI,20160823,4857.3354,4809.3507,4839.3618
000985.CSI,20160822,4891.8883,4830.2454,4831.484
000985.CSI,20160819,4894.5511,4848.8623,4882.4273
000985.CSI,20160818,4907.5666,4858.3251,4876.9329
000985.CSI,20160817,4892.9732,4851.0658,4881.8106
000985.CSI,20160816,4896.3639,4861.2018,4875.1185
000985.CSI,20160815,4884.9621,4753.2867,4866.1813
000985.CSI,20160812,4745.2535,4674.7824,4745.2062
000985.CSI,20160811,4741.5923,4680.3242,4680.3242
000985.CSI,20160810,4755.9175,4726.7643,4727.33
000985.CSI,20160809,4744.0407,4696.3371,4743.892
000985.CSI,20160808,4702.7366,4618.4527,4702.5657
000985.CSI,20160805,4683.0285,4650.7213,4653.3421
000985.CSI,20160804,4667.2699,4617.8682,4665.2271
000985.CSI,20160803,4645.9675,4606.8463,4641.8822
000985.CSI,20160802,4627.0958,4585.6106,4627.0271
000985.CSI,20160801,4636.9348,4553.7129,4595.0077
000985.CSI,20160729,4689.5609,4641.2318,4652.7128
000985.CSI,20160728,4707.189,4627.0853,4682.343
000985.CSI,20160727,4847.587,4612.5022,4683.7956
000985.CSI,20160726,4840.3941,4779.7911,4840.1741
000985.CSI,20160725,4802.825,4759.7129,4781.7487
000985.CSI,20160722,4820.1198,4770.5086,4775.4995
000985.CSI,20160721,4845.6039,4796.3175,4816.6499
000985.CSI,20160720,4823.7837,4791.4591,4801.6138
000985.CSI,20160719,4809.115,4761.2209,4808.1265
000985.CSI,20160718,4830.3581,4781.0919,4803.7593
000985.CSI,20160715,4842.9128,4807.3405,4824.8528
000985.CSI,20160714,4837.5613,4806.0247,4836.2337
000985.CSI,20160713,4846.437,4808.3191,4835.8987
000985.CSI,20160712,4808.5104,4697.7601,4808.2706
000985.CSI,20160711,4794.8006,4734.6848,4738.8151
000985.CSI,20160708,4765.3708,4726.7864,4741.7503
000985.CSI,20160707,4776.1413,4718.8754,4759.8565
000985.CSI,20160706,4759.4456,4710.2387,4759.2174
000985.CSI,20160705,4746.3967,4714.159,4740.6284
000985.CSI,20160704,4732.002,4616.4655,4725.5223
000985.CSI,20160701,4674.4568,4632.5731,4644.6109
000985.CSI,20160630,4663.2278,4632.4775,4650.6227
000985.CSI,20160629,4659.2773,4630.5655,4648.7955
000985.CSI,20160628,4636.1139,4570.0583,4632.5833
000985.CSI,20160627,4595.2256,4480.0039,4595.0952
000985.CSI,20160624,4577.2406,4403.0213,4505.9553
000985.CSI,20160623,4577.4244,4526.0734,4554.4893
000985.CSI,20160622,4575.6114,4499.1023,4575.4644
000985.CSI,20160621,4603.0456,4497.1144,4515.1667
000985.CSI,20160620,4555.5298,4499.085,4548.5347
000985.CSI,20160617,4569.3444,4510.102,4538.498
000985.CSI,20160616,4541.1202,4499.5495,4512.4567
000985.CSI,20160615,4541.2506,4365.4722,4526.7363
000985.CSI,20160614,4422.2997,4375.1416,4416.4555
000985.CSI,20160613,4560.1725,4400.9172,4401.3208
000985.CSI,20160608,4608.9833,4552.6035,4587.3905
000985.CSI,20160607,4604.9853,4577.4449,4601.1052
000985.CSI,20160606,4615.6502,4574.6985,4599.4223
000985.CSI,20160603,4618.545,4562.7881,4597.341
000985.CSI,20160602,4574.8669,4536.5758,4574.8669
000985.CSI,20160601,4572.7471,4534.3371,4545.7611
000985.CSI,20160531,4532.8507,4372.3069,4532.8507
000985.CSI,20160530,4394.4013,4325.3492,4368.6869
000985.CSI,20160527,4402.9161,4359.8412,4378.0913
000985.CSI,20160526,4381.4223,4292.6104,4381.2085
000985.CSI,20160525,4421.6632,4352.0632,4366.3722
000985.CSI,20160524,4411.1264,4352.9446,4377.6691
000985.CSI,20160523,4422.0879,4379.7635,4418.1358
000985.CSI,20160520,4374.4337,4294.0762,4374.1905
000985.CSI,20160519,4382.6938,4318.9579,4337.4501
000985.CSI,20160518,4380.2804,4281.0416,4325.7964
000985.CSI,20160517,4448.4972,4388.2577,4411.9676
000985.CSI,20160516,4421.167,4330.8301,4420.8682
000985.CSI,20160513,4409.3182,4342.0842,4363.0503
000985.CSI,20160512,4379.5841,4271.8613,4378.5427
000985.CSI,20160511,4424.6826,4357.4627,4377.8439
000985.CSI,20160510,4408.8209,4365.4024,4387.491
000985.CSI,20160509,4500.4735,4372.8737,4391.4785
000985.CSI,20160506,4709.0427,4537.4872,4537.6426
000985.CSI,20160505,4699.8412,4654.6349,4696.7818
000985.CSI,20160504,4704.6374,4655.2743,4676.3935
000985.CSI,20160503,4677.5678,4549.6748,4677.3277
000985.CSI,20160429,4587.6125,4544.3331,4564.6675
000985.CSI,20160428,4587.8518,4504.1185,4568.6579
000985.CSI,20160427,4623.835,4572.6626,4579.5641
000985.CSI,20160426,4595.6204,4537.0459,4595.3986
000985.CSI,20160425,4566.0474,4500.3752,4552.1421
000985.CSI,20160422,4573.4576,4502.358,4573.1799
000985.CSI,20160421,4613.9508,4537.218,4541.6794
000985.CSI,20160420,4768.3779,4493.232,4585.1937
000985.CSI,20160419,4766.6268,4718.3282,4748.9085
000985.CSI,20160418,4768.4203,4709.0687,4732.4013
000985.CSI,20160415,4813.7661,4775.0677,4799.4224
000985.CSI,20160414,4802.4361,4751.4364,4802.2386
000985.CSI,20160413,4816.3541,4724.9683,4763.0629
000985.CSI,20160412,4730.7375,4654.3131,4698.084
000985.CSI,20160411,4749.318,4680.4175,4725.5249
000985.CSI,20160408,4656.7605,4590.1247,4640.2027
000985.CSI,20160407,4770.3439,4677.8176,4677.9879
000985.CSI,20160406,4757.5877,4703.215,4749.7534
000985.CSI,20160405,4745.3957,4626.1862,4738.2285
000985.CSI,20160401,4650.1043,4560.7588,4639.5624
000985.CSI,20160331,4689.7484,4635.6153,4650.4847
000985.CSI,20160330,4641.4686,4534.2973,4641.4686
000985.CSI,20160329,4571.9395,4467.1717,4496.1751
000985.CSI,20160328,4659.5609,4554.8897,4568.7629
000985.CSI,20160325,4607.3566,4548.8086,4600.6479
000985.CSI,20160324,4645.2258,4564.1659,4570.4765
000985.CSI,20160323,4643.4542,4579.9115,4643.0294
000985.CSI,20160322,4644.9486,4575.1491,4610.1958
000985.CSI,20160321,4631.8279,4557.4609,4631.2287
000985.CSI,20160318,4536.893,4407.185,4514.164
000985.CSI,20160317,4412.9014,4289.5626,4392.5355
000985.CSI,20160316,4332.6815,4269.2654,4287.4165
000985.CSI,20160315,4322.785,4262.3437,4303.3734
000985.CSI,20160314,4366.0722,4243.3217,4317.6649
000985.CSI,20160311,4224.1315,4148.7322,4203.8925
000985.CSI,20160310,4304.3818,4205.8493,4207.4331
000985.CSI,20160309,4314.5816,4235.0906,4283.7656
000985.CSI,20160308,4361.698,4190.4187,4361.6316
000985.CSI,20160307,4373.2199,4301.1172,4343.7795
000985.CSI,20160304,4351.1111,4209.6138,4280.6192
000985.CSI,20160303,4397.287,4321.1424,4340.9949
000985.CSI,20160302,4336.5196,4136.3597,4330.4674
000985.CSI,20160301,4167.4472,4012.1343,4140.2688
000985.CSI,20160229,4220.9907,3998.7141,4056.6096
000985.CSI,20160226,4278.608,4158.8251,4241.591
000985.CSI,20160225,4540.6145,4210.4281,4227.4597
000985.CSI,20160224,4557.5209,4456.5827,4550.3457
000985.CSI,20160223,4568.8237,4473.2065,4528.7345
000985.CSI,20160222,4566.9775,4500.025,4561.689
000985.CSI,20160219,4489.5227,4425.4936,4466.1619
000985.CSI,20160218,4510.8642,4445.2177,4453.3982
000985.CSI,20160217,4469.9914,4387.2615,4465.1662
000985.CSI,20160216,4420.9366,4274.0718,4412.0325
000985.CSI,20160215,4275.7508,4129.3579,4252.9029
000985.CSI,20160205,4315.6441,4259.9678,4261.1126
000985.CSI,20160204,4318.1477,4239.9073,4299.5391
000985.CSI,20160203,4238.747,4143.5365,4224.5214
000985.CSI,20160202,4229.4602,4098.8446,4218.685
000985.CSI,20160201,4162.6111,4040.6171,4097.0781
000985.CSI,20160129,4187.464,3996.0089,4154.9111
000985.CSI,20160128,4169.6908,3997.5397,4013.1212
000985.CSI,20160127,4231.82,3993.107,4169.1918
000985.CSI,20160126,4473.5457,4197.1479,4204.8792
000985.CSI,20160125,4548.3062,4469.8717,4514.4154
000985.CSI,20160122,4498.5149,4354.6056,4474.6314
000985.CSI,20160121,4625.1802,4414.2315,4414.2315
000985.CSI,20160120,4658.883,4548.459,4583.3879
000985.CSI,20160119,4640.1507,4460.1378,4634.161
000985.CSI,20160118,4526.7794,4333.7852,4478.9933
000985.CSI,20160115,4583.6222,4393.7005,4420.9882
000985.CSI,20160114,4586.4707,4307.3238,4578.4616
000985.CSI,20160113,4646.6061,4446.6713,4446.6713
000985.CSI,20160112,4631.5279,4495.5296,4583.3608
000985.CSI,20160111,4831.727,4571.9722,4571.9722
000985.CSI,20160108,4969.673,4649.6454,4874.6499
000985.CSI,20160107,5125.7828,4801.3079,4809.708
000985.CSI,20160106,5220.122,5086.3776,5219.8111
000985.CSI,20160105,5186.414,4927.8132,5101.9742
000985.CSI,20160104,5586.8952,5155.9196,5156.0202
000985.CSI,20151231,5683.6549,5592.0242,5592.6385
000985.CSI,20151230,5670.5186,5608.9962,5670.3542
000985.CSI,20151229,5631.8398,5535.1293,5631.4744
000985.CSI,20151228,5744.1038,5576.0394,5576.0394
000985.CSI,20151225,5729.4142,5680.4219,5716.5567
000985.CSI,20151224,5711.292,5607.6706,5685.5846
000985.CSI,20151223,5788.6437,5702.4226,5711.2939
000985.CSI,20151222,5760.5207,5692.4116,5760.2863
000985.CSI,20151221,5731.727,5619.475,5722.032
000985.CSI,20151218,5670.1676,5608.7386,5633.0213
000985.CSI,20151217,5635.2636,5537.9527,5635.1173
000985.CSI,20151216,5536.4669,5487.2573,5503.5162
000985.CSI,20151215,5505.5517,5456.54,5484.6308
000985.CSI,20151214,5456.9516,5277.6085,5456.5121
000985.CSI,20151211,5376.2819,5305.2265,5335.843
000985.CSI,20151210,5431.961,5359.1241,5371.4135
000985.CSI,20151209,5419.5707,5350.639,5384.6266
000985.CSI,20151208,5461.223,5377.2429,5385.932
000985.CSI,20151207,5493.1018,5415.021,5488.9399
000985.CSI,20151204,5500.758,5409.7555,5439.6517
000985.CSI,20151203,5497.2212,5394.9883,5496.6221
000985.CSI,20151202,5404.527,5244.8403,5402.5853
000985.CSI,20151201,5400.3912,5289.3513,5345.8612
000985.CSI,20151130,5363.2258,5093.7869,5330.9095
000985.CSI,20151127,5618.2149,5268.1087,5306.0705
000985.CSI,20151126,5703.2621,5627.6495,5636.3371
000985.CSI,20151125,5669.0692,5578.725,5668.7365
000985.CSI,20151124,5587.8757,5483.0628,5587.5075
000985.CSI,20151123,5642.6759,5535.5503,5554.9956
000985.CSI,20151120,5613.6462,5540.1031,5592.7129
000985.CSI,20151119,5542.648,5425.021,5542.245
000985.CSI,20151118,5527.9315,5405.9058,5419.6251
000985.CSI,20151117,5626.5957,5486.3732,5497.8677
000985.CSI,20151116,5526.6172,5344.5783,5526.1399
000985.CSI,20151113,5520.3278,5398.2184,5445.3617
000985.CSI,20151112,5574.8219,5475.6393,5533.3608
000985.CSI,20151111,5556.4411,5467.5777,5551.0834
000985.CSI,20151110,5534.1578,5433.3717,5498.4812
000985.CSI,20151109,5517.9443,5375.8874,5481.5322
000985.CSI,20151106,5410.4043,5270.9154,5401.9236
000985.CSI,20151105,5345.9114,5222.0089,5274.372
000985.CSI,20151104,5221.3597,4999.0392,5221.3597
000985.CSI,20151103,5031.896,4948.3888,4978.4912
000985.CSI,20151102,5114.8053,4981.7164,4989.7042
000985.CSI,20151030,5153.7977,5023.3037,5090.6437
000985.CSI,20151029,5144.2009,5037.4521,5096.5175
000985.CSI,20151028,5195.3377,5048.5881,5065.5535
000985.CSI,20151027,5194.161,4971.6083,5174.6157
000985.CSI,20151026,5193.7914,5095.0088,5151.2903
000985.CSI,20151023,5137.1458,5017.5546,5118.8437
000985.CSI,20151022,5015.5887,4850.0684,5009.1602
000985.CSI,20151021,5137.6176,4830.0777,4875.2541
000985.CSI,20151020,5114.4502,5005.081,5114.4502
000985.CSI,20151019,5084.6318,4977.9613,5036.6554
000985.CSI,20151016,5040.1185,4944.694,5036.5197
000985.CSI,20151015,4962.719,4813.058,4962.5827
000985.CSI,20151014,4907.0337,4821.4636,4829.0979
000985.CSI,20151013,4896.8364,4802.7803,4886.2446
000985.CSI,20151012,4899.9004,4698.976,4852.9858
000985.CSI,20151009,4698.8954,4605.9341,4681.4077
000985.CSI,20151008,4655.8093,4578.2957,4615.6928
000985.CSI,20150930,4488.2764,4426.4107,4460.0964
000985.CSI,20150929,4490.4299,4410.8625,4440.5637
000985.CSI,20150928,4523.7143,4401.8764,4521.8519
000985.CSI,20150925,4588.7044,4428.4367,4463.4867
000985.CSI,20150924,4595.9094,4528.2664,4581.448
000985.CSI,20150923,4591.7942,4499.8201,4533.2962
000985.CSI,20150922,4652.0976,4556.8145,4604.7325
000985.CSI,20150921,4573.5158,4385.9881,4570.0325
000985.CSI,20150918,4477.2032,4392.6741,4449.1782
000985.CSI,20150917,4589.459,4407.8147,4407.8147
000985.CSI,20150916,4521.1928,4233.0305,4490.133
000985.CSI,20150915,4401.9522,4227.9903,4245.2702
000985.CSI,20150914,4696.7031,4379.2663,4450.3487
000985.CSI,20150911,4689.8178,4595.6568,4657.6949
000985.CSI,20150910,4710.368,4609.9518,4637.7002
000985.CSI,20150909,4731.5239,4581.7718,4701.483
000985.CSI,20150908,4582.8058,4333.4773,4575.4331
000985.CSI,20150907,4598.4946,4394.0873,4421.3317
000985.CSI,20150902,4589.5038,4317.2838,4466.5665
000985.CSI,20150901,4608.4585,4425.965,4529.7801
000985.CSI,20150831,4724.8626,4590.2025,4684.9614
000985.CSI,20150828,4769.997,4563.527,4764.9409
000985.CSI,20150827,4531.3865,4282.041,4530.1391
000985.CSI,20150826,4611.5532,4257.8562,4334.1371
000985.CSI,20150825,4607.5074,4423.7772,4442.4837
000985.CSI,20150824,5017.4111,4781.2603,4788.0352
000985.CSI,20150821,5465.0148,5199.2353,5215.0209
000985.CSI,20150820,5691.619,5490.6471,5490.6471
000985.CSI,20150819,5702.8807,5279.7006,5674.2758
000985.CSI,20150818,5984.8682,5547.4894,5561.4437
000985.CSI,20150817,5965.3993,5828.9026,5963.3582
000985.CSI,20150814,5960.0231,5860.8052,5898.5853
000985.CSI,20150813,5871.54,5681.5684,5871.1454
000985.CSI,20150812,5850.9733,5747.1409,5748.4985
000985.CSI,20150811,5893.6867,5776.7428,5822.5337
000985.CSI,20150810,5838.9639,5592.0216,5811.6997
000985.CSI,20150807,5555.9061,5443.841,5547.1084
000985.CSI,20150806,5470.4936,5310.2514,5400.5505
000985.CSI,20150805,5568.0028,5398.4979,5433.9836
000985.CSI,20150804,5507.7169,5250.3891,5507.6309
000985.CSI,20150803,5353.5077,5178.1156,5270.2944
000985.CSI,20150731,5485.0289,5313.9991,5380.0085
000985.CSI,20150730,5671.8543,5412.8734,5433.3947
000985.CSI,20150729,5591.8484,5280.033,5590.3123
000985.CSI,20150728,5543.4123,5150.5655,5375.7202
000985.CSI,20150727,5956.1509,5476.936,5478.8748
000985.CSI,20150724,6121.4423,5897.0188,5940.2568
000985.CSI,20150723,6044.3619,5855.0421,6026.9522
000985.CSI,20150722,5892.7547,5739.4083,5869.7439
000985.CSI,20150721,5876.1862,5656.3649,5830.5208
000985.CSI,20150720,5846.0921,5658.3745,5768.487
000985.CSI,20150717,5733.7895,5460.7892,5691.548
000985.CSI,20150716,5540.9549,5168.2987,5437.807
000985.CSI,20150715,5614.119,5324.3914,5375.3762
000985.CSI,20150714,5770.7873,5549.7855,5610.2023
000985.CSI,20150713,5643.3515,5448.4056,5598.6399
000985.CSI,20150710,5434.9869,5188.1209,5386.2161
000985.CSI,20150709,5166.0296,4789.568,5144.1341
000985.CSI,20150708,4968.2946,4832.7722,4900.421
000985.CSI,20150707,5230.3559,5022.7128,5145.5055
000985.CSI,20150706,5789.0683,5175.1988,5353.8637
000985.CSI,20150703,5780.6279,5294.2756,5390.6839
000985.CSI,20150702,6064.5581,5638.6131,5725.8337
000985.CSI,20150701,6482.6653,6019.1751,6038.6858
000985.CSI,20150630,6379.3097,5693.2149,6374.8301
000985.CSI,20150629,6519.8793,5874.5358,6044.1548
000985.CSI,20150626,6746.0214,6331.7797,6377.069
000985.CSI,20150625,7237.3889,6855.7786,6932.3883
000985.CSI,20150624,7196.0527,6989.8156,7195.775
000985.CSI,20150623,7049.0261,6572.3855,7048.7402
000985.CSI,20150619,7331.2275,6939.8957,6943.037
000985.CSI,20150618,7702.7457,7404.7881,7411.9047
000985.CSI,20150617,7709.6464,7334.1077,7686.7935
000985.CSI,20150616,7748.1838,7480.3913,7549.9808
000985.CSI,20150615,8018.9379,7811.4175,7830.2356
000985.CSI,20150612,8017.3815,7897.0002,7984.4277
000985.CSI,20150611,7892.2354,7767.8097,7891.5666
000985.CSI,20150610,7897.1092,7600.1972,7813.5883
000985.CSI,20150609,7796.605,7629.379,7731.525
000985.CSI,20150608,7778.886,7610.076,7755.742
000985.CSI,20150605,7823.481,7576.568,7748.374
000985.CSI,20150604,7679.394,7189.755,7655.224
000985.CSI,20150603,7691.43,7468.328,7643.012
000985.CSI,20150602,7624.8,7408.795,7624.019
000985.CSI,20150601,7402.928,7086.053,7402.478
000985.CSI,20150529,7168.097,6708.676,7047.314
000985.CSI,20150528,7528.688,6990.267,6993.602
000985.CSI,20150527,7481.766,7294.833,7451.343
000985.CSI,20150526,7410.274,7196.542,7409.926
000985.CSI,20150525,7203.356,6965.406,7202.85
000985.CSI,20150522,7034.447,6888.312,7026.532
000985.CSI,20150521,6904.413,6736.54,6903.761
000985.CSI,20150520,6825.422,6659.26,6715.712
000985.CSI,20150519,6629.008,6453.784,6623.785
000985.CSI,20150518,6472.341,6342.705,6435.067
000985.CSI,20150515,6448.343,6316.468,6384.318
000985.CSI,20150514,6489.567,6399.497,6453.702
000985.CSI,20150513,6509.205,6375.737,6450.715
000985.CSI,20150512,6441.02,6312.804,6440.472
000985.CSI,20150511,6324.47,6104.444,6324.111
000985.CSI,20150508,6095.279,5942.436,6094.716
000985.CSI,20150507,6020.873,5906.361,5912.674
000985.CSI,20150506,6218.801,5978.905,6028.221
000985.CSI,20150505,6305.837,6054.745,6086.056
000985.CSI,20150504,6316.501,6197.553,6307.571
000985.CSI,20150430,6333.424,6258.497,6258.607
000985.CSI,20150429,6275.12,6118.84,6257.593
000985.CSI,20150428,6312.673,6112.334,6167.86
000985.CSI,20150427,6325.653,6222.477,6300.925
000985.CSI,20150424,6229.894,6092.317,6205.162
000985.CSI,20150423,6266.525,6152.63,6224.562
000985.CSI,20150422,6188.909,6059.878,6188.01
000985.CSI,20150421,6023.453,5851.838,6023.42
000985.CSI,20150420,6023.324,5823.121,5852.959
000985.CSI,20150417,5993.938,5915.372,5958.144
000985.CSI,20150416,5911.273,5670.327,5885.225
000985.CSI,20150415,5908.621,5761.521,5764.913
000985.CSI,20150414,5966.345,5854.549,5915.937
000985.CSI,20150413,5915.08,5805.785,5901.748
000985.CSI,20150410,5794.294,5613.884,5787.21
000985.CSI,20150409,5721.473,5526.254,5660.241
000985.CSI,20150408,5743.279,5591.372,5706.098
000985.CSI,20150407,5711.901,5629.412,5711.517
000985.CSI,20150403,5590.945,5465.769,5590.937
000985.CSI,20150402,5509.47,5429.937,5509.212
000985.CSI,20150401,5459.499,5337.007,5448.165
000985.CSI,20150331,5408.913,5321.021,5335.489
000985.CSI,20150330,5362.047,5279.644,5350.514
000985.CSI,20150327,5270.222,5195.74,5256.351
000985.CSI,20150326,5278.027,5166.463,5212.772
000985.CSI,20150325,5275.584,5193.827,5241.517
000985.CSI,20150324,5238.985,5077.38,5231.421
000985.CSI,20150323,5209.12,5123.678,5208.891
000985.CSI,20150320,5097.507,5027.657,5089.961
000985.CSI,20150319,5034.687,4979.343,5027.449
000985.CSI,20150318,5012.061,4909.136,5012.041
000985.CSI,20150317,4919.018,4851.135,4908.645
000985.CSI,20150316,4841.606,4734.419,4841.606
000985.CSI,20150313,4711.142,4673.974,4710.852
000985.CSI,20150312,4664.261,4636.409,4661.811
000985.CSI,20150311,4655.943,4610.878,4625.728
000985.CSI,20150310,4649.964,4593.066,4624.647
000985.CSI,20150309,4606.424,4480.802,4604.999
000985.CSI,20150306,4593.33,4530.542,4535.455
000985.CSI,20150305,4586.35,4546.284,4575.789
000985.CSI,20150304,4590.232,4536.881,4589.902
000985.CSI,20150303,4598.501,4534.208,4537.468
000985.CSI,20150302,4608.109,4547.203,4607.945
000985.CSI,20150227,4549.662,4509.316,4540.135
000985.CSI,20150226,4514.122,4422.449,4512.461
000985.CSI,20150225,4478.624,4421.305,4436.94
000985.CSI,20150217,4476.742,4451.084,4468.303
000985.CSI,20150216,4437.575,4383.464,4436.61
000985.CSI,20150213,4405.299,4343.351,4376.232
